date,open,high,low,close,TR,ATR,NATR,CHOP
2019.02.12,1.1275,1.13393,1.12573,1.13262,0.008200000000000207,0.006310714285714328,0.005571784257486473,-0.33413939730808373
2019.02.13,1.1324,1.13411,1.12598,1.12609,0.00812999999999997,0.006163571428571458,0.005473427016110132,0.432116021975353
2019.02.14,1.12608,1.13094,1.12488,1.12943,0.006059999999999954,0.005755714285714308,0.005096123075989047,2.8321684613789433
2019.02.15,1.1294,1.13058,1.12337,1.12911,0.007209999999999939,0.00588857142857145,0.005215232730709541,1.3612923234506291
2019.02.18,1.12916,1.13335,1.12884,1.13083,0.004510000000000014,0.005932142857142878,0.005245830812007886,0.8778107738116502
2019.02.19,1.13101,1.13571,1.12752,1.13401,0.00818999999999992,0.0058350000000000025,0.005145457271099905,1.343415041654369
2019.02.20,1.13403,1.13708,1.13246,1.13366,0.0046200000000000685,0.005603571428571438,0.00494290301198899,2.7412908174510884
2019.02.21,1.13371,1.13663,1.13187,1.13319,0.0047600000000000975,0.005557142857142864,0.004903981553969647,2.631205109265182
2019.02.22,1.13356,1.13552,1.13157,1.13307,0.00395000000000012,0.005581428571428594,0.004925934471328862,2.2492503631608716
2019.02.25,1.13279,1.13672,1.13276,1.13564,0.0039599999999999635,0.00558357142857145,0.004916673795015542,2.0698072775583687
2019.02.26,1.13574,1.14022,1.13448,1.13884,0.005740000000000078,0.005644285714285753,0.004956170940857146,1.4200166964929937
2019.02.27,1.13884,1.1403,1.13619,1.13689,0.004110000000000058,0.005620000000000037,0.004943310258688208,1.4615213852314386
2019.02.28,1.13691,1.14192,1.1359,1.13698,0.006020000000000136,0.005838571428571471,0.005135157547689027,-0.2065636412767265
2019.03.01,1.13707,1.1408,1.1353,1.13626,0.00550000000000006,0.005782857142857185,0.00508937843702778,0.07350543056316089
2019.03.04,1.13761,1.13807,1.13087,1.134,0.007199999999999873,0.0057114285714285895,0.005036533131771243,0.2911534133972744
2019.03.05,1.13354,1.13403,1.12892,1.1307,0.00511000000000017,0.005495714285714318,0.004860453069527123,1.6013947300253861
2019.03.06,1.13068,1.13243,1.12851,1.13058,0.003920000000000146,0.005342857142857189,0.004725766547132613,2.6012660792674516
2019.03.07,1.1308,1.13199,1.11757,1.11929,0.0144200000000001,0.0058578571428572,0.005233547286991933,-1.4120547508346506
2019.03.08,1.11925,1.12458,1.11849,1.12307,0.006089999999999929,0.005970714285714337,0.005316422204951016,-2.219710173187521
2019.03.11,1.12337,1.12581,1.12215,1.12487,0.0036599999999999966,0.005647142857142914,0.005020262658923177,0.097199729686275
2019.03.12,1.12671,1.13045,1.12489,1.12874,0.005579999999999918,0.005715714285714332,0.0050638005968729125,-0.3546965311795298
2019.03.13,1.12894,1.13382,1.1277,1.13275,0.006120000000000125,0.005812857142857191,0.005131632878267218,-0.9470593229622376
2019.03.14,1.13315,1.13374,1.12938,1.13041,0.0043599999999999195,0.005842142857142891,0.005168162752579057,-1.0233617589115327
2019.03.15,1.13041,1.13439,1.12995,1.13238,0.0044399999999999995,0.005876428571428608,0.005189449276239962,-1.1185937946856799
2019.03.18,1.13229,1.13587,1.13187,1.13349,0.0040000000000000036,0.005752142857142888,0.005074718662840332,-0.1315887027042458
2019.03.19,1.13347,1.13611,1.13332,1.13489,0.002789999999999848,0.005657857142857159,0.004985379325623769,0.6068380549741289
2019.03.20,1.1349,1.14474,1.1335,1.14237,0.011240000000000139,0.0060307142857143016,0.005279125227128077,-2.0617288052480145
2019.03.21,1.14237,1.14369,1.1342,1.13728,0.009489999999999998,0.006315714285714298,0.005553350349706578,-3.7810254462264465
2019.03.22,1.13727,1.13902,1.12725,1.13006,0.011769999999999836,0.006642142857142866,0.005877690438687208,-5.47408812297865
2019.03.25,1.12934,1.13309,1.12883,1.13125,0.0042599999999999305,0.006581428571428564,0.00581783741120757,-4.503670442640641
2019.03.26,1.13126,1.13253,1.12625,1.12698,0.006280000000000063,0.006749999999999986,0.005989458552946801,-4.87255377394345
2019.03.27,1.12697,1.12851,1.12416,1.1251,0.004349999999999854,0.006030714285714255,0.005360158462104928,0.11084471137440197
2019.03.28,1.12508,1.12606,1.1213,1.12254,0.0047600000000000975,0.005935714285714266,0.005287753029481592,0.7826204303530155
2019.03.29,1.1226,1.12462,1.12091,1.12165,0.00370999999999988,0.005939285714285687,0.0052951328081716105,0.9062208917468907
2019.04.01,1.12255,1.12494,1.12033,1.12115,0.004610000000000003,0.0058699999999999785,0.005235695491236657,1.4842523076901593
2019.04.02,1.12115,1.12155,1.11832,1.12032,0.003230000000000066,0.005663571428571402,0.0050553158281307145,2.962715280465126
2019.04.03,1.12022,1.12542,1.11996,1.12323,0.00546000000000002,0.005742142857142839,0.005112170131801002,2.3131630746989247
2019.04.04,1.12338,1.12471,1.12055,1.122,0.004160000000000164,0.00572214285714285,0.005099949070537299,2.3855936197422922
2019.04.05,1.12198,1.12476,1.12096,1.12152,0.0038000000000000256,0.005707857142857138,0.005089393985713262,2.471422705522476
2019.04.08,1.12136,1.1274,1.12105,1.12586,0.006349999999999856,0.0059621428571428525,0.005295634321445697,0.7344391008865107
2019.04.09,1.1261,1.12838,1.12548,1.12625,0.0028999999999999027,0.00536642857142855,0.0047648644363405546,4.964972893999739
2019.04.10,1.12626,1.12871,1.12291,1.12739,0.005800000000000027,0.005102857142857123,0.004526257233838445,6.522259989190389
2019.04.11,1.1274,1.1287,1.12494,1.12538,0.0037599999999999856,0.004530714285714277,0.004025941713656078,10.568065082430982
2019.04.12,1.12534,1.13234,1.12527,1.12975,0.00706999999999991,0.004731428571428561,0.004188031486106272,7.680901922939739
2019.04.15,1.13023,1.13204,1.1297,1.13036,0.0023400000000000087,0.004449999999999986,0.003936798895926949,9.061862936862894
2019.04.16,1.13028,1.13134,1.12791,1.12799,0.003430000000000044,0.004384285714285714,0.003886812573059791,8.76626176449059
2019.04.17,1.12825,1.13232,1.12779,1.1298,0.004529999999999923,0.00436785714285713,0.0038660445590875643,8.013138239330676
2019.04.18,1.12931,1.13035,1.12257,1.12292,0.007779999999999898,0.0046585714285714164,0.004148622723409875,4.451716276206519
2019.04.19,1.1229,1.12471,1.12283,1.12411,0.0018800000000001038,0.0044635714285714235,0.0039707603602596045,5.4551221414016045
2019.04.22,1.12453,1.12615,1.12353,1.12564,0.0026200000000000667,0.004419999999999995,0.0039266550584556295,5.112132873345808
2019.04.23,1.12563,1.12608,1.1192,1.12271,0.006879999999999997,0.004521428571428565,0.00402724530059282,3.3584357789893104
2019.04.24,1.12251,1.12251,1.11404,1.11518,0.008469999999999978,0.004829285714285695,0.004330498856046284,-0.07301422570276442
2019.04.25,1.11537,1.11621,1.11169,1.11325,0.0045199999999998575,0.004880714285714254,0.004384203265856056,-1.0685618544564015
2019.04.26,1.11309,1.11737,1.11097,1.11387,0.006399999999999961,0.00488428571428569,0.004384969264174177,-1.8082006587171473
2019.04.29,1.11445,1.11866,1.11445,1.11843,0.004790000000000072,0.005019285714285703,0.004487796030404855,-2.8627983627235767
2019.04.30,1.11844,1.12288,1.11754,1.12147,0.005340000000000122,0.004986428571428566,0.004446332555867358,-2.6527542495275935
2019.05.01,1.12143,1.12644,1.11869,1.11944,0.007750000000000146,0.005271428571428578,0.004708987146634548,-4.5951480071910815
2019.05.02,1.11956,1.12187,1.11703,1.1171,0.0048399999999999554,0.005112142857142866,0.004576262516464835,-3.0015976010849164
2019.05.03,1.11728,1.12044,1.11343,1.12,0.007010000000000183,0.005445714285714308,0.0048622448979592035,-5.120633903525438
2019.05.06,1.11731,1.12089,1.11717,1.11983,0.0037199999999999456,0.0054664285714285865,0.004881480734958508,-4.593451739591741
2019.05.07,1.11967,1.12176,1.11662,1.11913,0.0051400000000001445,0.0055100000000000305,0.004923467336234424,-4.22090913030857
2019.05.08,1.11887,1.12134,1.11825,1.11918,0.003090000000000037,0.005175000000000041,0.004623921085080184,-1.1538245414677237
2019.05.09,1.11899,1.12506,1.11731,1.12113,0.007749999999999924,0.005594285714285742,0.004989863543287345,-3.867459781940989
2019.05.10,1.12133,1.12532,1.12133,1.1233,0.004190000000000138,0.0057064285714286045,0.005080057483689669,-3.8475679961067035
2019.05.13,1.12331,1.1263,1.12226,1.12242,0.0040400000000000436,0.005503571428571464,0.00490330841268996,-1.6746447820892612
2019.05.14,1.12199,1.12436,1.12009,1.12037,0.004269999999999996,0.005203571428571466,0.004644511570794886,1.0062180294069907
2019.05.15,1.12029,1.12241,1.11776,1.12014,0.004649999999999821,0.005212857142857178,0.004653755015316995,1.123077101095003
2019.05.16,1.12011,1.12236,1.11659,1.11722,0.005770000000000053,0.005167857142857184,0.004625639661711376,1.669596152266208
2019.05.17,1.11733,1.11838,1.11548,1.11573,0.0028999999999999027,0.005032857142857172,0.004510819950039142,2.47980730635625
2019.05.20,1.11593,1.11745,1.11502,1.11649,0.0024300000000001543,0.0048250000000000315,0.004321579234923763,4.22251440009177
2019.05.21,1.11645,1.11877,1.11417,1.11613,0.0045999999999999375,0.004600000000000016,0.004121383709782925,5.908138912188353
2019.05.22,1.11584,1.11799,1.11483,1.11499,0.0031600000000000517,0.004480000000000024,0.0040179732553655405,6.6848960709008285
2019.05.23,1.11504,1.11871,1.11067,1.11817,0.008040000000000047,0.004553571428571442,0.004072342692588284,5.440647316635432
2019.05.24,1.11759,1.12117,1.11758,1.12048,0.003589999999999982,0.004544285714285731,0.004055659819261148,4.970007852616044
2019.05.27,1.12087,1.12148,1.11865,1.11906,0.00283000000000011,0.004379285714285729,0.003913360958559621,5.8852788650823715
2019.05.28,1.11906,1.1198,1.11591,1.11595,0.003889999999999949,0.004436428571428579,0.003975472531411424,4.8596255190452675
2019.05.29,1.11609,1.11721,1.1124,1.11306,0.004809999999999981,0.004226428571428583,0.0037971255560603954,6.106043316173177
2019.05.30,1.11311,1.1143,1.11157,1.11288,0.0027300000000001212,0.004122142857142868,0.0037040317528779986,6.018290569733539
2019.05.31,1.11284,1.11794,1.11249,1.11676,0.005449999999999955,0.004222857142857147,0.0037813470601177936,4.1226653302386325
2019.06.03,1.11648,1.12617,1.11599,1.12406,0.010179999999999856,0.004644999999999995,0.004132341689945372,-0.39004588128815243
2019.06.04,1.12408,1.1277,1.12262,1.12514,0.005079999999999973,0.004675714285714291,0.004155673325732167,-1.0397475807180165
2019.06.05,1.12518,1.13063,1.12193,1.12202,0.00869999999999993,0.004884999999999996,0.004353754835029675,-3.1340431049265836
2019.06.06,1.12212,1.13086,1.11998,1.12748,0.01088,0.005455000000000003,0.004838223294426512,-7.639881329606156
2019.06.07,1.1275,1.13473,1.12509,1.13312,0.009640000000000093,0.005969999999999999,0.0052686388025981355,-10.788331897814068
2019.06.10,1.13212,1.13302,1.12896,1.13104,0.0040599999999999525,0.005931428571428572,0.0052442252894933615,-9.628846831373199
2019.06.11,1.13111,1.13372,1.13008,1.13251,0.0036400000000000876,0.005965714285714289,0.0052676923697930166,-8.919946621101678
2019.06.12,1.13258,1.1343,1.12819,1.12866,0.00611000000000006,0.005827857142857147,0.005163518812447634,-7.098428010834843
2019.06.13,1.12874,1.13034,1.12679,1.12762,0.003549999999999942,0.005825000000000001,0.005165747326226921,-6.281703548874161
2019.06.14,1.1276,1.12888,1.12021,1.12092,0.008670000000000178,0.006242142857142863,0.005568767492009121,-8.15389712691514
2019.06.17,1.12091,1.12467,1.12033,1.1217,0.0043400000000000105,0.006274285714285724,0.005593550605585918,-7.288725685482459
2019.06.18,1.12179,1.12425,1.1181,1.1194,0.006149999999999878,0.006370000000000002,0.005690548508129357,-6.7105089060797765
2019.06.19,1.11938,1.12537,1.11868,1.12254,0.006690000000000085,0.006652857142857143,0.005926610314872648,-7.18233930304766
2019.06.20,1.12258,1.13171,1.12258,1.12913,0.0091699999999999,0.006918571428571425,0.006127347097828793,-7.406968179680966
2019.06.21,1.12929,1.13774,1.12827,1.13689,0.009469999999999867,0.00686785714285714,0.00604091613336131,-5.920632095541626
2019.06.24,1.13682,1.14037,1.13667,1.13976,0.0037000000000000366,0.0067692857142857155,0.00593922028697771,-4.2216392649181245
2019.06.25,1.13979,1.14117,1.13438,1.13663,0.006790000000000074,0.006632857142857155,0.005835546433630253,-2.4627822243028312
2019.06.26,1.1365,1.13909,1.13472,1.1368,0.004369999999999985,0.006167857142857154,0.005425630843470403,1.0468343211455278
2019.06.27,1.13687,1.13811,1.13474,1.13689,0.003369999999999873,0.005719999999999995,0.005031269515960203,4.199265039028386
2019.06.28,1.13685,1.13928,1.13502,1.13662,0.0042600000000001526,0.005734285714285724,0.005045033269065936,3.9936619261748616
2019.07.01,1.1359,1.13708,1.12806,1.12846,0.009020000000000028,0.006118571428571433,0.005422054329414807,1.250630555759976
2019.07.02,1.12846,1.13213,1.12749,1.12856,0.0046399999999999775,0.006013571428571428,0.00532853497250605,2.0941713254169376
2019.07.03,1.12844,1.13117,1.12683,1.1277,0.0043400000000000105,0.006070000000000004,0.005382637226212649,1.8086818411493744
2019.07.04,1.12771,1.12947,1.12728,1.12835,0.0021899999999999142,0.005607142857142843,0.004969329425393577,4.9425262092127085
2019.07.05,1.12823,1.12874,1.12072,1.12249,0.008020000000000138,0.005869999999999994,0.005229445251182634,2.7517164516093167
2019.07.08,1.12211,1.12341,1.12066,1.12134,0.00275000000000003,0.005627142857142863,0.0050182307392431045,4.217418699759428
2019.07.09,1.12135,1.12184,1.11929,1.12069,0.0025500000000000522,0.005331428571428575,0.00475727326149834,5.896597889509024
2019.07.10,1.12068,1.12638,1.12015,1.125,0.006229999999999958,0.005121428571428578,0.004552380952380958,6.695420643145836
2019.07.11,1.1252,1.12854,1.12448,1.12539,0.004060000000000175,0.004735000000000029,0.004207430313047059,8.980854125801258
2019.07.12,1.12528,1.12745,1.1238,1.12699,0.003650000000000153,0.004731428571428609,0.00419828798075281,7.914143764220784
2019.07.15,1.12679,1.12835,1.12528,1.12574,0.003069999999999906,0.004465714285714311,0.003966914461344814,9.223676621672658
2019.07.16,1.12571,1.12631,1.12015,1.12089,0.006159999999999943,0.004593571428571451,0.004098146498382046,7.104269545597294
2019.07.17,1.12109,1.12333,1.11994,1.12244,0.003390000000000004,0.004595000000000031,0.004093760022807483,6.440843442236662
2019.07.18,1.12247,1.12801,1.12049,1.12763,0.007519999999999971,0.0048278571428571615,0.0042814195639147255,3.7631338999088757
2019.07.19,1.12764,1.12815,1.1203,1.12196,0.007849999999999913,0.004744285714285724,0.0042285693913203005,3.7041037404904795
2019.07.22,1.12146,1.12249,1.12059,1.12079,0.0019000000000000128,0.004548571428571442,0.00405836189524482,4.645062359502469
2019.07.23,1.12082,1.12093,1.11455,1.1151,0.006380000000000052,0.00469428571428573,0.004209744161318025,2.4242612951372813
2019.07.24,1.11511,1.11554,1.11261,1.11388,0.002929999999999877,0.004747142857142871,0.004261808145529923,1.3971741731584002
2019.07.25,1.11386,1.11874,1.11007,1.11463,0.008670000000000178,0.004793571428571445,0.004300594303554942,0.28794433390555985
2019.07.26,1.1146,1.11506,1.11115,1.11257,0.003909999999999858,0.004876428571428575,0.004383030794852076,-0.9416291025617777
2019.07.29,1.11257,1.11506,1.11126,1.11447,0.0038000000000000256,0.004965714285714288,0.004455673356585899,-1.968013966125173
2019.07.30,1.11438,1.11606,1.11318,1.11552,0.0028799999999999937,0.004726428571428576,0.004236973403819363,-0.08211901283873482
2019.07.31,1.1154,1.11617,1.10598,1.10761,0.010190000000000143,0.005164285714285717,0.004662548834233816,-3.648461788755316
2019.08.01,1.1077,1.10957,1.10263,1.10848,0.006939999999999946,0.005399285714285702,0.004870891413724833,-5.146914759864444
2019.08.02,1.10797,1.1116,1.10696,1.11054,0.0046399999999999775,0.005511428571428564,0.004962836612304432,-5.368517635908498
2019.08.05,1.11031,1.12128,1.11031,1.12025,0.010970000000000146,0.005855000000000007,0.00522651193929927,-7.19871517075781
2019.08.06,1.12025,1.12492,1.1167,1.12004,0.008219999999999894,0.006199999999999999,0.005535516588693261,-8.692944719263439
2019.08.07,1.11993,1.12415,1.11786,1.11986,0.006289999999999907,0.006112142857142852,0.005457952652244791,-7.295160410246054
2019.08.08,1.11996,1.12274,1.11765,1.11788,0.005090000000000039,0.005915000000000004,0.005291265609904465,-5.174058188784261
2019.08.09,1.1182,1.12227,1.11778,1.11997,0.004490000000000105,0.00610000000000001,0.005446574461815951,-5.604517779994862
2019.08.12,1.11965,1.12303,1.11616,1.12135,0.006869999999999932,0.0061350000000000016,0.005471083961296652,-5.0273057589008125
2019.08.13,1.12142,1.12282,1.11697,1.11706,0.005849999999999911,0.006343571428571433,0.005678809937309933,-5.582275223775935
2019.08.14,1.11698,1.11905,1.11304,1.11376,0.006010000000000071,0.006153571428571425,0.005525042584193564,-3.511843316615508
2019.08.15,1.11368,1.11581,1.10911,1.11089,0.006699999999999928,0.0063528571428571445,0.005718709451752329,-4.096458691009911
2019.08.16,1.11058,1.11118,1.1066,1.10896,0.0045800000000000285,0.00640857142857143,0.005778902240451802,-3.7082539962236845
2019.08.19,1.10904,1.11134,1.10757,1.10775,0.003770000000000051,0.006472142857142863,0.005842602443821136,-3.226211579255181
2019.08.20,1.10771,1.11064,1.10651,1.10998,0.004129999999999967,0.006039285714285707,0.005440895974959645,0.22943650421386658
2019.08.21,1.11001,1.11069,1.10793,1.10837,0.0027599999999998737,0.0057407142857142735,0.005179420487485473,2.605503518672318
2019.08.22,1.10826,1.11125,1.10632,1.10788,0.004930000000000101,0.005761428571428568,0.005200408502210139,2.57611843139879
2019.08.23,1.10788,1.11529,1.10512,1.11371,0.01016999999999979,0.005704285714285685,0.005121877072384809,2.9324672287362272
2019.08.26,1.11472,1.11636,1.10937,1.10988,0.006990000000000052,0.005616428571428554,0.0050603926293189844,3.308916212982872
2019.08.27,1.11005,1.11155,1.10853,1.10897,0.0030200000000000227,0.005382857142857134,0.004853924941934528,4.7787874924505624
2019.08.28,1.10895,1.10975,1.10728,1.10772,0.0024699999999999722,0.005195714285714271,0.004690458135372,5.942622856535635
2019.08.29,1.10774,1.10925,1.10417,1.10558,0.005079999999999973,0.00523785714285712,0.004737655477538595,5.140532877944357
2019.08.30,1.10556,1.10599,1.09628,1.09874,0.009710000000000107,0.005440714285714275,0.0049517759303513795,3.1234728154575784
2019.09.02,1.09876,1.09962,1.09576,1.09651,0.0038599999999999746,0.0052985714285714225,0.004832214415346346,3.7151405609044716
2019.09.03,1.09657,1.09784,1.09254,1.09723,0.00529999999999986,0.005247857142857122,0.004782823239299985,3.643285696985573
2019.09.04,1.1014,1.1019,1.1005,1.1016,0.004670000000000174,0.005102857142857139,0.0046322232596742365,6.210148875547309
2019.09.05,1.10345,1.10843,1.10164,1.10337,0.006830000000000114,0.005263571428571431,0.0047704500109405105,4.187645562783046
2019.09.06,1.10336,1.10569,1.10199,1.10247,0.0037000000000000366,0.00525857142857143,0.004769809091015111,3.5454583140276705
2019.09.09,1.10258,1.1063,1.10151,1.10547,0.004790000000000072,0.005305714285714295,0.004799509969256782,2.720072177584008
2019.09.10,1.10357,1.10517,1.10301,1.10422,0.0021599999999999397,0.005262857142857157,0.004766130972865151,2.8132581171514865
2019.09.11,1.10415,1.10552,1.09848,1.101,0.007040000000000157,0.005413571428571446,0.004916958609056718,1.3285099671693084
2019.09.12,1.10089,1.10867,1.09262,1.1063,0.01605000000000012,0.00583357142857147,0.00527304657739444,-1.9840460690914878
2019.09.13,1.10642,1.11091,1.1055,1.10729,0.005410000000000137,0.005720714285714333,0.005166410141619931,-1.0389562452471406
2019.09.16,1.10717,1.1086,1.09927,1.10035,0.00933000000000006,0.006171428571428621,0.005608605054236035,-4.014564634687641
2019.09.17,1.0998,1.10742,1.09899,1.10712,0.00843000000000016,0.00659714285714292,0.005958832698481574,-6.226984820181814
2019.09.18,1.10702,1.10753,1.10133,1.10285,0.006199999999999983,0.006677142857142921,0.0060544433577938254,-5.967109835532503
2019.09.19,1.10283,1.10731,1.10224,1.10397,0.005069999999999908,0.0063457142857143356,0.005748085804609125,-3.175524540709085
2019.09.20,1.10393,1.10672,1.09959,1.10184,0.007129999999999859,0.006579285714285755,0.00597118067440441,-4.110911694463174
2019.09.23,1.10166,1.1025,1.09657,1.09921,0.005929999999999991,0.006624285714285765,0.006026405977279833,-3.684167900233103
2019.09.24,1.09928,1.10236,1.09834,1.10194,0.0040199999999999125,0.006577857142857175,0.005969342380580772,-4.16542774806947
2019.09.25,1.10183,1.10216,1.0937,1.09418,0.008460000000000134,0.006694285714285748,0.006118084514692051,-4.209596080731896
2019.09.26,1.09427,1.0967,1.09085,1.09193,0.005849999999999911,0.006847857142857168,0.006271333458057904,-4.390700030318165
2019.09.27,1.09187,1.09583,1.09045,1.09405,0.005380000000000162,0.006890000000000031,0.006297701201956063,-3.8702851844418253
2019.09.30,1.0939,1.09475,1.08843,1.08988,0.006319999999999881,0.007187142857142884,0.006594435036098363,-4.767040995167811
2019.10.01,1.08997,1.09424,1.08787,1.09315,0.006370000000000209,0.007139285714285745,0.006530929620167172,-3.65348027279968
2019.10.02,1.09315,1.09632,1.09039,1.09587,0.005929999999999991,0.006416428571428593,0.0058551001226683766,1.2572748469206456
2019.10.03,1.09601,1.09988,1.09405,1.0963,0.005830000000000002,0.006446428571428583,0.0058801683585045905,1.3942073462602864
2019.10.04,1.09647,1.0998,1.09563,1.09757,0.004170000000000007,0.0060778571428571505,0.005537557643573668,3.907448932406927
2019.10.07,1.09795,1.10003,1.09615,1.09699,0.0038800000000001056,0.005752857142857147,0.005244220223390503,5.898501292905238
2019.10.08,1.09697,1.09957,1.09405,1.09553,0.005519999999999969,0.005704285714285717,0.0052068731246845985,5.80633174600201
2019.10.09,1.09528,1.09899,1.09485,1.09698,0.0041399999999998105,0.005637857142857139,0.005139434759847161,5.976966478800124
2019.10.10,1.09728,1.10334,1.0972,1.10049,0.006359999999999921,0.005582857142857144,0.005073064855525397,6.044719369619351
2019.10.11,1.10047,1.10624,1.10004,1.10336,0.006199999999999983,0.005602142857142857,0.005077348152137885,5.396131044932581
2019.10.14,1.10306,1.10424,1.10122,1.10253,0.0030200000000000227,0.005530714285714293,0.005016384393816307,5.438413138694743
2019.10.15,1.10241,1.10457,1.09909,1.10314,0.005480000000000151,0.005317857142857152,0.004820654806150762,6.459299455346749
2019.10.16,1.10277,1.10851,1.10221,1.10715,0.006300000000000194,0.005350000000000029,0.004832226888858808,5.434935452100255
2019.10.17,1.10707,1.11394,1.10647,1.11237,0.007469999999999866,0.005499285714285722,0.004943755867459318,3.516661703551496
2019.10.18,1.11235,1.11725,1.11143,1.11692,0.005820000000000158,0.0054635714285714565,0.004891640787676339,2.8918035199108316
2019.10.21,1.11614,1.11791,1.11384,1.11492,0.004070000000000018,0.005299285714285729,0.004753063640696847,3.2301493048155785
2019.10.22,1.11488,1.11564,1.11173,1.11242,0.003909999999999858,0.005155000000000005,0.004634041099584694,3.7396039691563505
2019.10.23,1.11242,1.11401,1.11058,1.113,0.003430000000000044,0.004983571428571436,0.004477602361699404,4.395180120363215
2019.10.24,1.11291,1.1162,1.10927,1.11042,0.006930000000000103,0.005180714285714301,0.004665544826024658,2.1957959541685104
2019.10.25,1.1105,1.11225,1.10726,1.1079,0.00499000000000005,0.00526000000000001,0.00474772091343985,1.251862197789644
2019.10.28,1.10786,1.11062,1.10757,1.10991,0.003049999999999997,0.005083571428571442,0.004580165444559867,2.379854241179595
2019.10.29,1.10993,1.11181,1.10732,1.11115,0.004489999999999883,0.005108571428571447,0.004597553371346304,1.8583462020201134
2019.10.30,1.11114,1.1153,1.10797,1.11513,0.007330000000000059,0.005177857142857171,0.004643276696759275,0.9024878670921851
2019.10.31,1.11515,1.11753,1.11311,1.11511,0.0044199999999998685,0.005050714285714305,0.004529341756162446,1.65743095918071
2019.11.01,1.11508,1.11715,1.11276,1.11641,0.004390000000000116,0.005148571428571455,0.004611720988321006,0.5975271016655921
2019.11.04,1.1168,1.1175,1.11244,1.11276,0.005059999999999842,0.005118571428571432,0.004599888051845351,0.7327303660312223
2019.11.05,1.11278,1.11399,1.10631,1.10727,0.007680000000000131,0.005217142857142857,0.004711716977018123,-0.1749087690211056
2019.11.06,1.10736,1.10924,1.10644,1.10658,0.0027999999999999137,0.0048835714285714316,0.004413211361647086,2.3254652980563586
2019.11.07,1.10665,1.10912,1.10358,1.10496,0.0055400000000001,0.004863571428571427,0.004401581440569276,2.1409227631017527
2019.11.08,1.10487,1.1055,1.10163,1.10189,0.003869999999999818,0.004849285714285699,0.004400880046361887,1.9945974679268594
2019.11.11,1.10197,1.10427,1.10161,1.10327,0.0026600000000001067,0.004760000000000002,0.004314447052851979,2.559666254409559
2019.11.12,1.10318,1.10382,1.10021,1.10078,0.003610000000000113,0.00477285714285715,0.004335886501260151,2.312861324152763
2019.11.13,1.10085,1.10199,1.0995,1.10066,0.0024900000000001032,0.004455714285714293,0.0040482204183983185,4.849884152451021
2019.11.14,1.10064,1.10271,1.09887,1.102,0.0038400000000000656,0.004373571428571437,0.003968758102151939,5.10252830615852
2019.11.15,1.10187,1.10564,1.10142,1.10481,0.0042199999999998905,0.004457142857142858,0.0040343071271466205,3.883624460608775
2019.11.18,1.10481,1.10896,1.10479,1.10718,0.004170000000000007,0.004434285714285724,0.004005026928128872,3.6756298769912426
2019.11.19,1.10706,1.10835,1.10621,1.10773,0.0021400000000000308,0.004063571428571436,0.0036683771574042737,6.744971475616235
2019.11.20,1.10761,1.1081,1.10526,1.10718,0.0028400000000001757,0.003950714285714315,0.0035682673871586506,7.2432439530488555
2019.11.21,1.10723,1.10966,1.10518,1.10582,0.0044800000000000395,0.003957142857142881,0.003578469241958801,6.373525032002616
2019.11.22,1.10588,1.10865,1.1014,1.10152,0.007249999999999979,0.004113571428571462,0.0037344500586203263,4.004101294486945
2019.11.25,1.10152,1.10319,1.10032,1.10114,0.002869999999999928,0.0037700000000000194,0.003423724503696187,6.785097076556547
2019.11.26,1.10126,1.10252,1.10068,1.10215,0.0018399999999998418,0.0037014285714285855,0.0033583709762088514,6.742201321435952
2019.11.27,1.10206,1.10237,1.0992,1.09986,0.003170000000000117,0.0035321428571428726,0.0032114476907450697,7.809252576194442
2019.11.28,1.10007,1.10175,1.09964,1.10057,0.0021100000000000563,0.003406428571428604,0.003095149396611396,8.311392278204753
2019.11.29,1.10079,1.10279,1.09807,1.10172,0.0047199999999998354,0.0035535714285714415,0.003225476008941874,5.557917845268533
2019.12.02,1.10169,1.10901,1.10026,1.1078,0.008750000000000036,0.003920714285714293,0.003539189642276849,0.6283987108145026
2019.12.03,1.10779,1.10931,1.10655,1.10812,0.0027600000000000957,0.003940000000000007,0.0035555715987438245,0.011246199454485538
2019.12.04,1.10795,1.11155,1.10664,1.10758,0.00490999999999997,0.004016428571428572,0.003626310127872092,-1.1051687725722046
2019.12.05,1.10786,1.11076,1.10769,1.11037,0.0031799999999999606,0.003942142857142862,0.003550296619273631,-0.6176963641152632
2019.12.06,1.11042,1.11094,1.10393,1.10595,0.007009999999999961,0.004145000000000002,0.003747909037479092,-3.033140222602852
2019.12.09,1.10579,1.10776,1.1053,1.10635,0.0024600000000001288,0.004167857142857152,0.0037672139403056464,-3.18865065784283
2019.12.10,1.1062,1.10973,1.1062,1.10929,0.003530000000000033,0.004217142857142856,0.003801659491334868,-3.4868716313869283
2019.12.11,1.10895,1.11444,1.10698,1.11294,0.007460000000000022,0.004429999999999997,0.003980448182291945,-5.2533274572511415
2019.12.12,1.113,1.11536,1.11027,1.11307,0.005089999999999817,0.004275714285714272,0.0038413705209144723,-3.582859998859172
2019.12.13,1.11654,1.1199,1.11117,1.11177,0.008729999999999905,0.004694285714285699,0.004222353287357726,-6.922539464045376
2019.12.16,1.11273,1.11577,1.11223,1.11434,0.0040000000000000036,0.004848571428571424,0.004351070076073213,-7.151954755006101
